,fecha,origen,destino,periodo,distancia,viajes
3426527,20200623,2807905,2807901,16,002-005,89.738
3426528,20200623,2807905,2807901,16,005-010,36.951
3426529,20200623,2807905,2807901,17,002-005,79.181
3426530,20200623,2807905,2807901,17,005-010,15.836
3426531,20200623,2807905,2807901,18,002-005,89.737
3426532,20200623,2807905,2807901,18,005-010,42.23
3426534,20200623,2807905,2807901,19,002-005,95.017
3426535,20200623,2807905,2807901,19,005-010,31.673
3426537,20200623,2807905,2807901,20,002-005,89.738
3426538,20200623,2807905,2807901,20,005-010,31.673
3426539,20200623,2807905,2807901,21,002-005,47.508
3426540,20200623,2807905,2807901,21,005-010,15.836
3426541,20200623,2807905,2807901,22,002-005,15.836
3426542,20200623,2807905,2807901,22,005-010,5.279
3426543,20200623,2807905,2807901,23,002-005,10.558
3426544,20200623,2807905,2807901,0,002-005,5.279
3426545,20200623,2807905,2807901,0,005-010,5.279
3426546,20200623,2807905,2807901,1,002-005,5.279
3426547,20200623,2807905,2807901,2,005-010,5.279
3426548,20200623,2807905,2807901,4,002-005,5.279
3426549,20200623,2807905,2807901,5,002-005,26.393
3426550,20200623,2807905,2807901,5,005-010,5.279
3426551,20200623,2807905,2807901,6,002-005,10.558
3426552,20200623,2807905,2807901,7,002-005,52.787
3426553,20200623,2807905,2807901,7,005-010,21.114
3426554,20200623,2807905,2807901,8,002-005,36.952
3426555,20200623,2807905,2807901,8,005-010,31.673
3426556,20200623,2807905,2807901,9,002-005,52.788
3426557,20200623,2807905,2807901,9,005-010,15.837
3426558,20200623,2807905,2807901,10,002-005,21.115
3426559,20200623,2807905,2807901,11,002-005,10.558
3426560,20200623,2807905,2807901,13,002-005,15.836
3426561,20200623,2807905,2807901,14,002-005,10.558
3426562,20200623,2807905,2807901,14,005-010,5.279
3426563,20200623,2807905,2807901,15,002-005,5.279
3426564,20200623,2807905,2807901,15,005-010,5.279
3426565,20200623,2807905,2807901,16,002-005,10.558
3426566,20200623,2807905,2807901,16,005-010,5.279
3426567,20200623,2807905,2807901,18,005-010,5.279
3426568,20200623,2807905,2807901,19,005-010,5.279
3426569,20200623,2807905,2807901,0,002-005,28.276
3426570,20200623,2807905,2807901,0,005-010,23.563
3426571,20200623,2807905,2807901,2,005-010,9.425
3426572,20200623,2807905,2807901,3,002-005,4.713
3426573,20200623,2807905,2807901,4,002-005,9.426
3426574,20200623,2807905,2807901,6,002-005,14.139
3426575,20200623,2807905,2807901,7,002-005,4.713
3426576,20200623,2807905,2807901,8,002-005,4.713
3426577,20200623,2807905,2807901,8,005-010,14.139
3426578,20200623,2807905,2807901,9,002-005,18.852
3426579,20200623,2807905,2807901,9,005-010,9.426
3426580,20200623,2807905,2807901,10,002-005,18.852
3426581,20200623,2807905,2807901,10,005-010,9.426
3426582,20200623,2807905,2807901,11,002-005,61.266
3426583,20200623,2807905,2807901,11,005-010,37.702
3426584,20200623,2807905,2807901,12,002-005,37.703
3426585,20200623,2807905,2807901,12,005-010,37.701
3426586,20200623,2807905,2807901,13,002-005,32.99
3426587,20200623,2807905,2807901,13,005-010,42.414
3426589,20200623,2807905,2807901,14,002-005,65.978
3426590,20200623,2807905,2807901,14,005-010,51.839
3426591,20200623,2807905,2807901,15,002-005,80.116
3426592,20200623,2807905,2807901,15,005-010,61.266
3426593,20200623,2807905,2807901,16,002-005,65.977
3426594,20200623,2807905,2807901,16,005-010,14.139
3426596,20200623,2807905,2807901,17,002-005,51.84
3426597,20200623,2807905,2807901,17,005-010,18.85
3426598,20200623,2807905,2807901,18,002-005,61.266
3426599,20200623,2807905,2807901,18,005-010,56.552
3426600,20200623,2807905,2807901,19,002-005,61.265
3426601,20200623,2807905,2807901,19,005-010,47.126
3426603,20200623,2807905,2807901,20,002-005,75.403
3426604,20200623,2807905,2807901,20,005-010,70.69
3426605,20200623,2807905,2807901,21,002-005,51.839
3426606,20200623,2807905,2807901,21,005-010,28.277
3426608,20200623,2807905,2807901,22,002-005,32.99
3426609,20200623,2807905,2807901,22,005-010,47.128
3426610,20200623,2807905,2807901,23,002-005,18.852
3426611,20200623,2807905,2807901,23,005-010,9.426
3426612,20200623,2807905,2807901,9,002-005,5.29
3426613,20200623,2807905,2807901,11,002-005,6.674
3426614,20200623,2807905,2807901,12,002-005,5.29
3426615,20200623,2807905,2807901,10,005-010,6.279
3426616,20200623,2807905,2807901,15,002-005,8.61
3426617,20200623,2807905,2807901,17,005-010,6.353
3426618,20200623,2807905,2807901,22,002-005,6.279
3426619,20200623,2807905,2807901,12,005-010,5.078
3426620,20200623,2807905,2807901,13,005-010,5.068
3426621,20200623,2807905,2807901,22,002-005,5.452
3426622,20200623,2807905,2807901,15,002-005,2.507
3426623,20200623,2807905,2807901,13,002-005,5.452
3426624,20200623,2807905,2807901,17,002-005,4.547
3426625,20200623,2807905,2807901,8,005-010,5.18
3426626,20200623,2807905,2807901,14,002-005,6.071
3426627,20200623,2807905,2807901,15,002-005,5.611
3426628,20200623,2807905,2807901,20,002-005,6.36
3426629,20200623,2807905,2807901,20,002-005,11.47
3426630,20200623,2807905,2807901,19,005-010,6.438
3426631,20200623,2807905,2807901,11,002-005,7.886
3426632,20200623,2807905,2807901,0,002-005,33.137
3426633,20200623,2807905,2807901,0,005-010,21.463
3426635,20200623,2807905,2807901,1,002-005,15.934
3426636,20200623,2807905,2807901,1,005-010,5.65
3426637,20200623,2807905,2807901,2,002-005,5.498
3426638,20200623,2807905,2807901,2,005-010,4.502
3426639,20200623,2807905,2807901,3,002-005,16.36
3426640,20200623,2807905,2807901,3,005-010,5.888
3426641,20200623,2807905,2807901,5,002-005,21.001
3426642,20200623,2807905,2807901,5,005-010,5.763
3426643,20200623,2807905,2807901,6,002-005,68.238
3426644,20200623,2807905,2807901,6,005-010,21.879
3426645,20200623,2807905,2807901,7,002-005,45.159
3426646,20200623,2807905,2807901,7,005-010,71.208
3426647,20200623,2807905,2807901,8,002-005,65.394
3426648,20200623,2807905,2807901,8,005-010,33.781
3426649,20200623,2807905,2807901,9,002-005,70.077
3426650,20200623,2807905,2807901,9,005-010,64.726
3426651,20200623,2807905,2807901,10,002-005,137.945
3426652,20200623,2807905,2807901,10,005-010,78.176
3426654,20200623,2807905,2807901,11,002-005,134.02
3426655,20200623,2807905,2807901,11,005-010,65.437
3426657,20200623,2807905,2807901,12,002-005,201.283
3426658,20200623,2807905,2807901,12,005-010,57.435
3426659,20200623,2807905,2807901,13,002-005,149.893
3426660,20200623,2807905,2807901,13,005-010,119.336
3426662,20200623,2807905,2807901,14,002-005,143.68
3426663,20200623,2807905,2807901,14,005-010,65.045
3426664,20200623,2807905,2807901,15,002-005,148.031
3426665,20200623,2807905,2807901,15,005-010,115.947
3426666,20200623,2807905,2807901,16,002-005,137.448
3426667,20200623,2807905,2807901,16,005-010,51.319
3426668,20200623,2807905,2807901,17,002-005,131.541
3426669,20200623,2807905,2807901,17,005-010,39.623
3426670,20200623,2807905,2807901,18,002-005,149.297
3426671,20200623,2807905,2807901,18,005-010,65.964
3426673,20200623,2807905,2807901,19,002-005,121.003
3426674,20200623,2807905,2807901,19,005-010,66.131
3426676,20200623,2807905,2807901,20,002-005,116.898
3426677,20200623,2807905,2807901,20,005-010,65.882
3426678,20200623,2807905,2807901,21,002-005,59.386
3426679,20200623,2807905,2807901,21,005-010,51.154
3426681,20200623,2807905,2807901,22,002-005,68.184
3426682,20200623,2807905,2807901,22,005-010,36.0
3426683,20200623,2807905,2807901,23,002-005,25.109
3426684,20200623,2807905,2807901,23,005-010,32.732
3426685,20200623,2807905,2807901,8,002-005,3.633
3426686,20200623,2807905,2807901,12,002-005,5.016
3426687,20200623,2807905,2807901,12,005-010,4.704
3426688,20200623,2807905,2807901,13,005-010,3.337
3426689,20200623,2807905,2807901,15,002-005,4.704
3426690,20200623,2807905,2807901,18,005-010,9.812
3426691,20200623,2807905,2807901,8,002-005,4.501
3426692,20200623,2807905,2807901,10,005-010,4.198
3426693,20200623,2807905,2807901,11,005-010,4.461
3426694,20200623,2807905,2807901,16,005-010,7.344
3426695,20200623,2807905,2807901,18,005-010,11.753
3426696,20200623,2807905,2807901,17,002-005,5.671
3426697,20200623,2807905,2807901,19,005-010,5.671
3426698,20200623,2807905,2807901,15,002-005,5.074
3426699,20200623,2807905,2807901,17,002-005,4.992
3426700,20200623,2807905,2807901,21,002-005,4.992
3426701,20200623,2807905,2807901,1,005-010,5.279
3426702,20200623,2807905,2807901,3,005-010,4.713
3426703,20200623,2807905,2807901,4,005-010,5.763
3426704,20200623,2807905,2807901,5,005-010,5.763
3426705,20200623,2807905,2807901,6,002-005,7.02
3426706,20200623,2807905,2807901,6,005-010,17.6
3426707,20200623,2807905,2807901,7,002-005,42.396
3426708,20200623,2807905,2807901,7,005-010,55.355
3426709,20200623,2807905,2807901,8,002-005,45.908
3426710,20200623,2807905,2807901,8,005-010,32.433
3426711,20200623,2807905,2807901,9,002-005,31.45
3426712,20200623,2807905,2807901,9,005-010,27.588
3426713,20200623,2807905,2807901,10,002-005,24.007
3426714,20200623,2807905,2807901,10,005-010,22.848
3426715,20200623,2807905,2807901,11,002-005,27.213
3426716,20200623,2807905,2807901,11,005-010,5.328
3426718,20200623,2807905,2807901,12,002-005,22.465
3426719,20200623,2807905,2807901,12,005-010,11.081
3426720,20200623,2807905,2807901,13,002-005,17.387
3426721,20200623,2807905,2807901,13,005-010,5.518
3426722,20200623,2807905,2807901,14,002-005,17.024
3426723,20200623,2807905,2807901,15,002-005,26.712
3426724,20200623,2807905,2807901,16,002-005,12.548
3426725,20200623,2807905,2807901,16,005-010,16.924
3426726,20200623,2807905,2807901,17,002-005,5.558
3426727,20200623,2807905,2807901,17,005-010,4.713
3426728,20200623,2807905,2807901,18,002-005,5.318
3426729,20200623,2807905,2807901,20,002-005,5.279
3426730,20200623,2807905,2807901,20,005-010,4.713
3426732,20200623,2807905,2807901,21,005-010,5.192
3426733,20200623,2807905,2807901,22,005-010,4.713
3426734,20200623,2807905,2807901,11,005-010,4.153
3426735,20200623,2807905,2807901,15,002-005,5.106
3426737,20200623,2807905,2807901,1,002-005,4.713
3426738,20200623,2807905,2807901,6,002-005,4.713
3426739,20200623,2807905,2807901,8,002-005,14.139
3426740,20200623,2807905,2807901,10,002-005,4.713
3426741,20200623,2807905,2807901,11,005-010,9.426
3426742,20200623,2807905,2807901,12,002-005,9.426
3426743,20200623,2807905,2807901,12,005-010,4.713
3426744,20200623,2807905,2807901,13,002-005,18.851
3426745,20200623,2807905,2807901,13,005-010,4.713
3426746,20200623,2807905,2807901,14,002-005,47.126
3426747,20200623,2807905,2807901,14,005-010,42.414
3426748,20200623,2807905,2807901,15,002-005,51.839
3426749,20200623,2807905,2807901,15,005-010,18.851
3426750,20200623,2807905,2807901,16,002-005,23.565
3426751,20200623,2807905,2807901,16,005-010,4.713
3426752,20200623,2807905,2807901,17,002-005,42.414
3426753,20200623,2807905,2807901,17,005-010,18.851
3426754,20200623,2807905,2807901,18,002-005,37.702
3426755,20200623,2807905,2807901,18,005-010,28.276
3426756,20200623,2807905,2807901,19,002-005,18.852
3426757,20200623,2807905,2807901,19,005-010,18.852
3426758,20200623,2807905,2807901,20,002-005,14.139
3426759,20200623,2807905,2807901,20,005-010,9.426
3426761,20200623,2807905,2807901,21,002-005,14.139
3426762,20200623,2807905,2807901,21,005-010,4.713
3426763,20200623,2807905,2807901,22,002-005,32.989
3426764,20200623,2807905,2807901,22,005-010,4.713
3426765,20200623,2807905,2807901,23,002-005,9.425
3426766,20200623,2807905,2807901,23,005-010,9.425
3426767,20200623,2807905,2807901,0,005-010,9.992
3426768,20200623,2807905,2807901,6,002-005,6.252
3426769,20200623,2807905,2807901,7,002-005,6.119
3426770,20200623,2807905,2807901,7,005-010,5.888
3426771,20200623,2807905,2807901,9,002-005,11.398
3426772,20200623,2807905,2807901,10,002-005,10.815
3426773,20200623,2807905,2807901,10,005-010,7.044
3426774,20200623,2807905,2807901,11,002-005,10.161
3426775,20200623,2807905,2807901,12,002-005,17.325
3426776,20200623,2807905,2807901,12,005-010,29.415
3426778,20200623,2807905,2807901,13,002-005,61.251
3426779,20200623,2807905,2807901,13,005-010,17.654
3426780,20200623,2807905,2807901,14,002-005,60.06
3426781,20200623,2807905,2807901,14,005-010,40.603
3426782,20200623,2807905,2807901,15,002-005,35.532
3426783,20200623,2807905,2807901,15,005-010,23.339
3426784,20200623,2807905,2807901,16,002-005,38.432
3426785,20200623,2807905,2807901,16,005-010,36.263
3426787,20200623,2807905,2807901,17,002-005,69.033
3426788,20200623,2807905,2807901,17,005-010,23.395
3426789,20200623,2807905,2807901,18,002-005,37.009
3426790,20200623,2807905,2807901,18,005-010,16.93
3426791,20200623,2807905,2807901,19,002-005,55.745
3426792,20200623,2807905,2807901,19,005-010,16.613
3426794,20200623,2807905,2807901,20,002-005,31.921
3426795,20200623,2807905,2807901,20,005-010,17.471
3426796,20200623,2807905,2807901,21,002-005,15.861
3426797,20200623,2807905,2807901,21,005-010,25.576
3426798,20200623,2807905,2807901,23,002-005,5.498
3426799,20200623,2807905,2807901,23,005-010,5.888
3426800,20200623,2807905,2807901,13,005-010,6.592
3066117,20200624,2807905,2807901,0,002-005,21.211
3066118,20200624,2807905,2807901,1,002-005,10.606
3066119,20200624,2807905,2807901,4,002-005,15.909
3066120,20200624,2807905,2807901,4,005-010,5.303
3066121,20200624,2807905,2807901,5,002-005,58.334
3066122,20200624,2807905,2807901,5,005-010,5.303
3066123,20200624,2807905,2807901,6,002-005,26.515
3066124,20200624,2807905,2807901,6,005-010,5.303
3066125,20200624,2807905,2807901,7,002-005,79.546
3066126,20200624,2807905,2807901,7,005-010,42.425
3066127,20200624,2807905,2807901,8,002-005,116.667
3066128,20200624,2807905,2807901,8,005-010,31.818
3066129,20200624,2807905,2807901,9,002-005,116.666
3066130,20200624,2807905,2807901,9,005-010,42.424
3066131,20200624,2807905,2807901,10,002-005,84.847
3066132,20200624,2807905,2807901,10,005-010,21.212
3066133,20200624,2807905,2807901,11,002-005,58.333
3066134,20200624,2807905,2807901,11,005-010,15.909
3066135,20200624,2807905,2807901,12,002-005,63.635
3066136,20200624,2807905,2807901,12,005-010,31.818
3066138,20200624,2807905,2807901,13,002-005,95.455
3066139,20200624,2807905,2807901,13,005-010,31.818
3066140,20200624,2807905,2807901,14,002-005,58.333
3066141,20200624,2807905,2807901,14,005-010,10.606
3066142,20200624,2807905,2807901,15,002-005,95.454
3066143,20200624,2807905,2807901,15,005-010,26.515
3066144,20200624,2807905,2807901,16,002-005,68.939
3066145,20200624,2807905,2807901,16,005-010,15.909
3066146,20200624,2807905,2807901,17,002-005,58.333
3066147,20200624,2807905,2807901,18,002-005,106.061
3066148,20200624,2807905,2807901,18,005-010,37.121
3066149,20200624,2807905,2807901,19,002-005,90.152
3066150,20200624,2807905,2807901,19,005-010,26.515
3066151,20200624,2807905,2807901,20,002-005,79.545
3066152,20200624,2807905,2807901,20,005-010,37.121
3066154,20200624,2807905,2807901,21,002-005,26.515
3066155,20200624,2807905,2807901,21,005-010,15.908
3066156,20200624,2807905,2807901,22,002-005,37.12
3066157,20200624,2807905,2807901,22,005-010,26.515
3066158,20200624,2807905,2807901,23,002-005,15.909
3066159,20200624,2807905,2807901,3,002-005,5.303
3066160,20200624,2807905,2807901,4,005-010,10.606
3066161,20200624,2807905,2807901,5,002-005,21.212
3066162,20200624,2807905,2807901,5,005-010,15.909
3066163,20200624,2807905,2807901,6,002-005,31.818
3066164,20200624,2807905,2807901,6,005-010,5.303
3066165,20200624,2807905,2807901,7,002-005,37.121
3066166,20200624,2807905,2807901,7,005-010,5.303
3066167,20200624,2807905,2807901,8,002-005,47.727
3066168,20200624,2807905,2807901,8,005-010,21.212
3066169,20200624,2807905,2807901,9,002-005,37.121
3066170,20200624,2807905,2807901,9,005-010,10.606
3066171,20200624,2807905,2807901,10,002-005,5.303
3066172,20200624,2807905,2807901,10,005-010,5.303
3066173,20200624,2807905,2807901,11,002-005,15.909
3066174,20200624,2807905,2807901,11,005-010,10.606
3066175,20200624,2807905,2807901,12,002-005,5.303
3066176,20200624,2807905,2807901,14,002-005,10.606
3066177,20200624,2807905,2807901,15,002-005,10.606
3066178,20200624,2807905,2807901,15,005-010,5.303
3066179,20200624,2807905,2807901,18,002-005,5.303
3066180,20200624,2807905,2807901,19,005-010,10.606
3066181,20200624,2807905,2807901,20,002-005,5.303
3066182,20200624,2807905,2807901,0,002-005,28.295
3066183,20200624,2807905,2807901,0,005-010,9.431
3066184,20200624,2807905,2807901,1,002-005,14.148
3066185,20200624,2807905,2807901,1,005-010,18.864
3066186,20200624,2807905,2807901,3,002-005,9.432
3066187,20200624,2807905,2807901,3,005-010,4.716
3066188,20200624,2807905,2807901,4,002-005,4.716
3066189,20200624,2807905,2807901,4,005-010,4.716
3066190,20200624,2807905,2807901,5,002-005,4.716
3066191,20200624,2807905,2807901,5,005-010,4.716
3066192,20200624,2807905,2807901,6,005-010,14.148
3066193,20200624,2807905,2807901,7,005-010,4.716
3066194,20200624,2807905,2807901,8,002-005,28.295
3066195,20200624,2807905,2807901,8,005-010,9.432
3066196,20200624,2807905,2807901,9,002-005,28.295
3066197,20200624,2807905,2807901,10,002-005,28.296
3066198,20200624,2807905,2807901,10,005-010,9.432
3066199,20200624,2807905,2807901,11,002-005,23.58
3066200,20200624,2807905,2807901,11,005-010,14.148
3066201,20200624,2807905,2807901,12,002-005,56.59
3066202,20200624,2807905,2807901,12,005-010,37.726
3066203,20200624,2807905,2807901,13,002-005,94.313
3066204,20200624,2807905,2807901,13,005-010,51.875
3066205,20200624,2807905,2807901,14,002-005,70.735
3066206,20200624,2807905,2807901,14,005-010,51.874
3066207,20200624,2807905,2807901,15,002-005,56.588
3066208,20200624,2807905,2807901,15,005-010,37.727
3066209,20200624,2807905,2807901,16,002-005,61.305
3066210,20200624,2807905,2807901,16,005-010,23.577
3066211,20200624,2807905,2807901,17,002-005,51.873
3066212,20200624,2807905,2807901,17,005-010,47.157
3066214,20200624,2807905,2807901,18,002-005,66.02
3066215,20200624,2807905,2807901,18,005-010,47.158
3066216,20200624,2807905,2807901,19,002-005,108.462
3066217,20200624,2807905,2807901,19,005-010,47.157
3066218,20200624,2807905,2807901,20,002-005,108.463
3066219,20200624,2807905,2807901,20,005-010,33.012
3066220,20200624,2807905,2807901,21,002-005,28.295
3066221,20200624,2807905,2807901,21,005-010,23.579
3066222,20200624,2807905,2807901,22,002-005,61.305
3066223,20200624,2807905,2807901,22,005-010,33.011
3066224,20200624,2807905,2807901,23,002-005,70.734
3066225,20200624,2807905,2807901,23,005-010,9.432
